Phone Number,School Website,Email Address
0707002500,http://www.esloocollege.nl,info@esloocollege.nl
0153619140,http://www.montaignelyceum.nl,info@montaignelyceum.nl
0174-628961,https://hoogeland.isw.info/site/nl,hoogeland@isw.info
0707002300,http://www.collegestpaul.nl,Info@collegestpaul.nl
070-7002400,http://www.diamantcollege.nl,info@diamantcollege.nl
0402902345,http://www.taalbrug.nl,info@taalbrug.nl
0703873630,http://www.corbulocollege.nl,info@corbulocollege.nl
0703600589,http://www.heldringbusinessschool.nl,info@heldringbs.nl
0703089887,https://www.wateringseveldcollege.nl,wateringseveld@sgzuidwest.nl
0703089881,http://www.roemervisschercollege.nl,roemervisscher@sgzuidwest.nl
0707002600,http://www.edithsteincollege.nl,Info@edithsteincollege.nl
070-3089898,http://www.zuidwestcollege.nl,zuidwestcollege@sgzuidwest.nl
0703971541,http://www.yescollege.nl,info@yescollege.nl
0703851902,https://chrlyceumzandvliet.nl,administratie@chrlyceumzandvliet.nl
070-368 76 70,http://hofstadlyceum.nl,info@hofstadlyceum.nl
0158200208,https://internationalschooldelft.com/,admin@internationalschooldelft.org
0703676233,http://www.hofstedecollege.nl,info@hofstedecollege.nl
0703648808,http://www.depopulier.nl,info@depopulier.nl
0703648808,http://www.depopulier.nl,info@depopulier.nl
0157506020,http://www.stanislascollege.nl/krakeelpolderweg,sck@stanislascollege.nl
015 750 60 40,http://www.stanislascollege.nl/dalton-delft,dalton@stanislascollege.nl
015 750 60 50,http://www.stanislascollege.nl/westplantsoen,scw@stanislascollege.nl
070-7200928,http://bernarduszml.nl,info@bernarduszml.nl
035-6240261,https://www.lucentcollege.nl/,info@lucentcollege.nl
0703241556,http://www.bernarduszml.nl,info@bernarduszml.nl
015-3109967,http://www.tkraaienest.nl,info@tkraaienest.nl
0356831557,http://www.hilfertsheem.nl/,info@hilfertsheem.nl
0180390393,http://groenehart.calvijn.nl,groenehart@calvijn.nl
0104190077,https://zuidergymnasium.nl/,info@zuidergymnasium.nl
010 5212822,http://www.melanchthon.nl/mbs/,mbs@melanchthon.nl
0180613900,http://www.focusberoepsacademie.nl,info@focusberoepsacademie.nl
0135398850,http://www.ocleijpark.nl,info@ocleijpark.nl
0181623400,http://www.om.penta.nl,om@penta.nl
035-6215751,http://www.comenius-hilversum.nl,info@comeniusnet.nl
0102492260,http://www.melanchthon.nl/bergschenhoek/,bergschenhoek@melanchthon.nl
0181316866,http://www.jl.penta.nl,jl@penta.nl
010-5290131,http://www.melanchthon.nl/blesewic,blesewic@melanchthon.nl
0181212693,http://www.rb.penta.nl,rb@penta.nl
0102095503,http://www.cvoaccent.nl,accenthoogvliet@cvoaccent.nl
0107073910,http://www.melanchthon.nl/berkroden/,berkroden@melanchthon.nl
0181614583,http://www.cdfmavo.nl,cf@penta.nl
0181475275,http://bm.penta.nl/,a.groenendijk@penta.nl
0180530100,http://https://www.maximacollege.nl/,info@maximacolege.nl
0102271181,http://www.cvoaccent.nl,accentcapelle@cvoaccent.nl
010-2950666,http://www.hv.penta.nl,hv@penta.nl
0181616722,http://www.scalarv.penta.nl,scala.rv@penta.nl
0180-440470,http://www.comenius.nl,ccn@comenius.nl
0180-591500,http://www.comenius.nl,cck@comenius.nl
0102861313,http://https://vmbo-demeerpaal.nl/,info@vmbo-demeerpaal.nl
0181617588,http://scala.mw.penta.nl,scala.mw@penta.nl
0180411777,http://www.farelcollege.nl,secretariaat@farelcollege.nl
010-2862422,http://www.comenius.nl,ccr@comenius.nl
010-4188982,http://www.melanchthon.nl/mavoschiebroek/,MAVOSchiebroek@melanchthon.nl
0104183660,http://www.melanchthon.nl/wilgenplaslaan/,wilgenplaslaan@melanchthon.nl
010-4595959 (lyceum) /010-4595970 (mavo) / 010-4595900 (Beroepsonderwijs),http://www.comenius.nl,"CLC@comenius.nl , CMC@comenius.nl , CBC@comenius.nl"
0104526138,http://www.melanchthon.nl/kralingen,kralingen@melanchthon.nl
0104290955,http://www.portusscholengroep.nl,juliana@cvo-portus.nl
010-2854141,http://www.melanchthon.nl/schiebroek/,schiebroek@melanchthon.nl
010-4195772,https://zuidermavo.cvo-portus.nl/,zuidermavo@cvo-portus.nl
0104155828,http://www.cvoaccent.nl,japarastraat@cvoaccent.nl
0104816700,https://cbsplus.cvo-portus.nl/,cbsplus@cvo-portus.nl
0365218170,http://www.rsgslingerboslevant.nl,adm@rsgsl.nl
0104651036,http://www.cvoaccent.nl,accentcentrum@cvoaccent.nl
0102445044,https://www.marnixgymnasium.nl,administratie@marnixgymnasium.nl
,,vso-opnoord@cvoaccent.nl
0341414484,http://www.rsgslingerboslevant.nl,info@rsgslingerboslevant.nl
0102930808,http://www.accent-vso.nl/scholen/op-zuid/,vso-opzuid@cvoaccent.nl
0345-512833,https://www.lekenlinge.nl,info@lekenlinge.nl
0345-512833,https://www.lekenlinge.nl,info@lekenlinge.nl
0528-266192,https://www.wolfsbos.nl,isk@wolfsbos.nl
0345512833,http://www.lekenlinge.nl,info@lekenlinge.nl
0528-266192,http://www.wolfsbos.nl,harmsmeenge@wolfsbos.nl
0528266192,https://www.wolfsbos.nl,demeander@wolfsbos.nl
0528-266192,https://www.wolfsbos.nl,info@wolfsbos.nl
0345512833,http://www.lekenlinge.nl,info@lekenlinge.nl
035-6241181,http://www.gymnasiumhilversum.nl,info@ggh.nu
0345-571504,http://www.lekenlinge.nl,lingeborgh@lekenlinge.nl
0317465856,,isk@pantarijn.nl
0488-481492,http://www.pantarijn.nl/Kesteren,kesteren@pantarijn.nl
0595431236,http://www.hogeland.nl/Uithuizen,info@hogeland.nl
0317612515,http://www.pantarijn.nl/Rhenen,rhenen@pantarijn.nl
Vmbo:  0317-466599   Praktijkonderwijs: 0317- 466590,https://www.pantarijn.nl,vmbowageningen@pantarijn.nl  prowageningen@pantarijn.nl
0317-465855,https://www.ikganaarpantarijn.nl/wageningenmhv,mhvwageningen@pantarijn.nl
072-5765700,http://www.huygens.nl,info@huygens.nl
072-5765700,http://www.huygens.nl,info@huygens.nl
0725675570,http://www.vandermeijcollege.nl,info@vandermeijcollege.nl
072-5115213,http://www.de-viaan.nl,info@de-viaan.nl.nl
0725625000,http://www.daltonalkmaar.nl,info@daltonalkmaar.nl
0227513830,http://www.wiringherlant.nl,info@wiringherlant.nl
0595441701,http://www.hogeland.nl/Winsum,info@hogeland.nl
0725272072,http://www.murmellius.nl,info@Murmellius.nl
0725400205,http://www.focus-heerhugowaard.nl,info@focus-hhw.nl
0725675570,http://www.vandermeijcollege.nl,info@vandermeijcollege.nl
0725894118,http://www.berger-sg.nl,info@berger-sg.nl
0595425005,http://www.hogeland.nl/Warffum,info@hogeland.nl
0588801640,http://www.isk.piterjelles.nl,isk@pj.nl
058-8801640,http://piterjelles.nl/isk,isk@pj.nl
0588801660,https://www.piterjelles.nl/daltondokkum/,daltondokkum@pj.nl
0725122477,http://www.willemblaeu.nl,rector@willemblaeu.nl
0562452772,http://www.dejutter.nl,administratie@dejutter.nl
058-8801300,https://www.piterjelles.nl/montessorihighschool/,montessorihighschool@pj.nl
058 8801 250,http://www.piterjelles.nl/debrege/,pjdebrege@pj.nl
0588801600,http://www.dedyk.piterjelles.nl,dedyk@pj.nl
0511451216,http://www.piterjelles.nl/impulsekollum/,impulsekollum@pj.nl
0517-432900,http://www.vestdijk.nl,info@vestdijk.nl
0517-432900,http://www.vestdijk.nl,info@vestdijk.nl
0588801680,http://www.piterjelles.nl/impulse,rdejong@pj.nl
0588801500,http://www.ynsicht.piterjelles.nl,YnSicht@pj.nl
0511 46 02 10,http://www.singelland.nl,info.burgum@singelland.nl
0511-705700,http://www.havotop.nl,info@havotop.nl
0588801400,https://www.piterjelles.nl/leeuwarderlyceum/,leeuwarderlyceum@pj.nl
(0512) 51 76 24,https://www.prodrachten.nl/,info@prodrachten.nl
0512 36 90 90,http://www.singelland.nl,info.surhuisterveen@singelland.nl
0512 54 61 65,http://www.singelland.nl,info.isk@singelland.nl
0512 57 10 20,http://www.singelland.nl,drachtsterlyceum@singelland.nl
,,j.kamphuis@winklerprins.nl
0598364656,https://winklerprins.nl/,j.kamphuis@winklerprins.nl
0598-364656,http://www.winklerprins.nl,j.kamphuis@winklerprins.nl
0588801200,http://www.piterjelles.nl/stedelijkgymnasium,gymnasium@pj.nl
(0512) 58 23 45,http://www.singelland.nl,info.vhs@singelland.nl
0598-364656,http://www.winklerprins.nl,j.kamphuis@winklerprins.nl
0513463455,http://www.bhs.frl,info@bhs.frl
0598364656,http://www.winklerprins.nl,j.kamphuis@winklerprins.nl
0255545710,http://www.felisenum.nl,info@felisenum.nl
0206263396,http://www.barlaeus.nl,mbosman@barlaeus.nl
0206620934,http://www.vossius.nl,vossius@vossius.nl
0235125353,http://www.sghaarlem.nl,administratie@sghaarlem.nl
0118655755,http://www.nehalennia.nl,info@nehalennia.nl
0413291342,http://www.bernrode.nl,administratie@bernrode.nl
0118655755,http://www.nehalennia.nl,info@nehalennia.nl
0736219068,http://www.sgdb.nl,info@sgdb.nl
026 3202870,http://www.olympuscollege.nl,info@olympuscollege.nl
026 3209830,http://www.montessoriarnhem.nl,montessori@montessoriarnhem.nl
0547-284141 of 0548-378383,http://www.waerdenborch.nl,info@waerdenborch.nl
0118479400,http://www.scheldemondcollege.nl,info@mondia.nl
,,
0228-350800,http://www.rsg-enkhuizen.nl/,info@rsg-enkhuizen.nl
0348484100,http://www.minkema.nl,post@minkema.nl
0548-378383,http://www.waerdenborch.nl,info@waerdenborch.nl
0348-484100,http://www.minkema.nl,post@minkema.nl
0316 367800,http://www.candea.nl,info@candea.nl
0592 261983,https://www.nassaucollege.nl/aa-en-hunze/home,aaenhunze@dr.nassaucollege.nl
0592 333176,https://isk.nassaucollege.nl,isk-assen@dr.nassaucollege.nl
0382031001,,cvb@almerecollege.nl
0592 675750,http://www.dr.nassaucollege.nl,norg@dr.nassaucollege.nl
0321209010,https://hetperrondronten.almerecollege.nl/het-onderwijs,cvb@almerecollege.nl
0321387000,https://praktijkonderwijs.almerecollege.nl/,cvb@almerecollege.nl
0593-522819,https://voltabeilen.nl/,info@voltabeilen.nl
(0321) 209001,http://www.almerecollege.nl/isk/,administratie-dr@almerecollege.nl
0388508383,https://www.almerecollege.nl/via/,cvb@almerecollege.nl
0383371230,http://www.almerecollege.nl,cvb@almerecollege.nl
0519542066,http://www.bws-ameland.nl,administratie@bws-ameland.nl
0592333160,https://penta.nassaucollege.nl/,penta@dr.nassaucollege.nl
0592340973,http://www.proassen.nl,w.vanderlaan@proassen.nl
0321385050,https://copernicus.almerecollege.nl/,cvb@almerecollege.nl
0592 333130,http://www.quintus.nassaucollege.nl,quintus@dr.nassaucollege.nl
0562 448531,http://www.schylgerjouw.nl,postmaster@schylgerjouw.nl
